,,,,Left,Left,Left,Right,Right,Right,Left,Right,,,,,Left,Right,Left,Right,Left,Right,Left,Right,Left,Right,Left,Left,Left,Right,Right,Right,Left,Left,Left,Right,Right,Right,Left,Left,,Right,Right,,Left,Right,Left,Right,Left,Right,Left,Right,Left,Right,Left,Left,Left,Right,Right,Right,Coronal Pterica,,Sagittal Obelica,,Lambdoidal Asterica,,Interpalatine suture,,Zygomaticomaxilary suture,,Superior Topography,,,,Inferior Topography,,,,Superior Caracteristics,,,,Apical Caracteristics,,,,Inferior Caracteristics,,,,Inferior texture,,,,Superior Exostoses,,,,Inferior Exostoses,,,,Posterior Exostoses,,,,Topography,,,,Texture,,,,Superior Protuberance,,,,Ventral Margin,,,,Dorsal margin,,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,
Skeleton Number,Sex,sex,Age,Left Phase Suchey,Mean Age,SD,Right Phase Suchey,Mean Age,SD,Left 1-midlamdoid,Right 1-midlamdoid,2-lambda,3-obelion,4-anterior sagital,5-bregma,Left 6-midcoronal,Right 6-midcoronal,Left 7-pterion,Right 7-pterion,Left 8-sphenofrontal,Right 8-sphenofrontal,Left 9-inferior sphenotemporal,Right 9-inferior sphenotemporal,Left 10-superior sphenotemporal,Right 10-superior sphenotemporal,Score,Mean,SD,Score,Mean,SD,Score,Mean,SD,Score,Mean,SD,Left Phase,Age min,Age max,Right Phase,Age min,Age max,Left Transverse organization,Right Transverse organization,Left Surface texture,Right Surface texture,Left Microposity,Right Microposity,Left Macroporositty,Right Macroporositty,Left Apical changes,Right Apical changes,Composite score,SD,Mean age,Composite score,SD,Mean age,min,max,min,max,min,max,min,max,min,max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,
WLH 072,M,1,27,4,35.2,9.4,4,35.2,9.4,0,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,5,34.7,7.8,5,34.7,7.8,2,36.2,6.2,0,,,2,25,29,3,30,34,2,2,3,3,2,2,1,2,1,1,9,37.86,13.08,10,37.86,13.08,2,2,4,4,1,2,3,4,2,3,1,2,2,2,1,1,1,3,3,4,4,4,2,2,2,3,2,2,2,3,1,1,1,2,2,3,3,3,5,5,5,5,1,1,1,2,5,6,4,5,3,3,3,3,3,4,3,4,3,4,4,4,2,3,2,3,25.2,30.6,37.5,25.4,30.9,38.1,15,25.8,41.2,25.1,31.8,41.5,18.3,35.4,61.5,24.9,31.8,42.1,25.3,32.5,43.5,15,32,65.5,25.2,35,54.8,15.5,28.2,47.5,24.9,31.8,42.1,25.3,32.5,43.5,15,32,65.5,25.2,35,54.8,15.5,28.2,47.5,25.3,30.8,38,25.4,30.9,38.1,15,25.8,41.2,25.1,31.8,41.5,18.3,35.4,61.5,25.2,32.4,43.4,25.3,32.5,43.5,15,32,65.5,25.2,35,54.8,15.5,28.2,47.5,25.2,32.4,43.4,25.3,32.5,43.5,15,32,65.5,25.2,35,54.8,15.5,28.2,47.5,25.6,31.8,40.3,25.9,32.3,41.2,24.7,31.8,43,25,32.6,44.8,24.7,31.8,43,25,32.6,44.8,25.8,32.2,41.1,25.9,32.3,41.2,24.9,32.4,44.7,25,32.6,44.8,24.9,32.4,44.7,25,32.6,44.8,
ABH 073,M,1,62,5,45.6,10.4,5,45.6,10.4,0,0,2,3,2,0,0,0,1,1,0,1,0,1,0,0,8,39.4,9.1,8,39.4,9.1,1,32,8.3,3,41.1,10,6,45,49,7,50,59,4,4,5,5,3,3,1,2,2,2,15,66.71,11.88,16,66.71,11.88,2,3,4,4,1,1,3,4,2,3,2,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,5,5,5,1,2,1,2,3,5,5,5,2,2,2,3,1,3,2,3,5,5,4,5,2,2,2,2,3,4,4,4,5,6,5,6,4,4,4,4,37.3,55.6,77.2,42.1,64.6,88,15,28.2,76.8,30.9,55.3,92.2,53.3,86.2,110,37,53.8,73.3,40.8,60.3,81.9,15,35,81.6,30.9,57.2,92.6,44.3,72.9,104.4,37,53.8,73.3,40.8,60.3,81.9,15,35,81.6,30.9,57.2,92.6,44.3,72.9,104.4,44.6,68.9,85.8,42.1,64.6,88,15,28.2,76.8,30.9,55.3,92.2,53.3,86.2,110,42.3,64.2,82.6,40.8,60.3,81.9,15,35,81.6,30.9,57.2,92.6,44.3,72.9,104.4,42.3,64.2,82.6,40.8,60.3,81.9,15,35,81.6,30.9,57.2,92.6,44.3,72.9,104.4,40.4,61.8,83.9,48.2,73,96.9,39.1,58.1,78.8,44.6,66.6,89.3,39.1,58.1,78.8,44.6,66.6,89.3,52.1,74.4,88.9,48.2,73,96.9,47.5,70.2,86.3,44.6,66.6,89.3,47.5,70.2,86.3,44.6,66.6,89.3,
ABH 074,M,1,26,3,28.7,6.5,3,28.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,3,30,34,3,30,34,3,2,3,3,3,3,3,2,2,2,14,59.94,12.95,12,51.41,14.47,2,2,1,1,1,1,1,1,2,2,1,2,2,2,3,3,2,3,3,4,3,4,3,3,3,3,3,4,3,4,1,2,1,2,1,2,2,2,2,3,3,3,1,1,1,1,4,4,4,4,3,3,3,3,2,3,2,3,3,3,2,3,2,3,3,4,21.6,26.6,33.2,21.8,26.9,33.6,15,15,26.6,21.8,27.9,37.7,27.7,55.9,93.8,22.3,27.8,35.7,22.5,28.1,36.4,15,15,31.9,21.8,28.1,39.3,23.1,42.2,70.4,22.3,27.8,35.7,22.5,28.1,36.4,15,15,31.9,21.8,28.1,39.3,23.1,42.2,70.4,22.3,27.8,35.7,22.5,28.1,36.4,15,15,31.9,21.8,28.1,39.3,23.1,42.2,70.4,22.4,28,36.3,22.5,28.1,36.4,15,15,31.9,21.8,28.1,39.3,23.1,42.2,70.4,22.4,28,36.3,22.5,28.1,36.4,15,15,31.9,21.8,28.1,39.3,23.1,42.2,70.4,23.3,30.2,40,23.7,30.9,41.3,23.3,29.9,40.4,23.6,30.6,41.9,23.3,29.9,40.4,23.6,30.6,41.9,23.6,30.7,41.1,23.7,30.9,41.3,23.5,30.4,41.7,23.6,30.6,41.9,23.5,30.4,41.7,23.6,30.6,41.9,
ABH 077,F,2,54,6,60,12.4,6,60,12.4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,30.5,9.6,2,30.5,9.6,2,36.2,6.2,1,32,8.3,8,60,,8,60,,5,5,5,5,3,3,3,3,2,2,18,72.25,12.73,18,72.25,12.73,3,3,1,2,1,1,1,2,1,2,2,2,2,2,2,3,2,2,4,4,3,4,4,5,3,3,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,6,3,3,3,3,4,4,4,4,6,7,7,7,3,4,4,4,32.9,43.4,60.9,34,46.2,67.7,15,26.2,44,38.3,74.1,110,37.6,70.3,105.4,32.6,45.9,63.9,34.4,49.8,70.6,15,15,40.7,41.8,75.1,110,34.7,64.2,97,32.6,45.9,63.9,34.4,49.8,70.6,15,15,40.7,41.8,75.1,110,34.7,64.2,97,34,46.8,71.2,34,46.2,67.7,15,26.2,44,38.3,74.1,110,37.6,70.3,105.4,34.5,51.1,73.8,34.4,49.8,70.6,15,15,40.7,41.8,75.1,110,34.7,64.2,97,34.5,51.1,73.8,34.4,49.8,70.6,15,15,40.7,41.8,75.1,110,34.7,64.2,97,39.1,59.7,83.1,45.9,72.1,97.2,40.1,59.5,81,46.1,69.2,93.2,40.1,59.5,81,46.1,69.2,93.2,50,74.1,89,45.9,72.1,97.2,49.4,72.2,87.8,46.1,69.2,93.2,49.4,72.2,87.8,46.1,69.2,93.2,
ABH 079,F,2,51,6,60,12.4,6,60,12.4,2,2,1,3,2,2,2,2,3,2,3,3,1,1,0,0,15,45.2,12.6,14,45.2,12.6,9,51.9,12.5,8,45.5,8.9,6,45,49,6,45,49,3,4,5,5,3,3,2,2,3,2,16,66.71,11.88,16,66.71,11.88,4,4,3,4,1,3,3,3,1,2,2,2,2,3,2,2,2,3,3,4,3,4,3,3,2,3,2,3,3,4,1,2,1,1,2,3,2,3,4,4,4,4,1,1,1,2,4,6,4,6,3,3,3,3,4,4,4,4,7,7,7,7,4,5,5,5,36.3,53.4,77.4,40.1,64.6,91.1,20.9,38.7,98.6,63.8,110,110,25.6,48.2,83.2,36.8,54.1,75.3,40.9,62,86.1,16.1,44.2,105.3,64.6,110,110,23.5,43.1,74.9,36.8,54.1,75.3,40.9,62,86.1,16.1,44.2,105.3,64.6,110,110,23.5,43.1,74.9,42.6,69.9,87.1,40.1,64.6,91.1,20.9,38.7,98.6,63.8,110,110,25.6,48.2,83.2,42.8,66.8,85,40.9,62,86.1,16.1,44.2,105.3,64.6,110,110,23.5,43.1,74.9,42.8,66.8,85,40.9,62,86.1,16.1,44.2,105.3,64.6,110,110,23.5,43.1,74.9,37.2,57.6,82.6,43.6,71.6,98.4,37,56.4,79,42.5,66.6,91.7,37,56.4,79,42.5,66.6,91.7,37.2,57.6,82.6,43.6,71.6,98.4,37,56.4,79,42.5,66.6,91.7,37,56.4,79,42.5,66.6,91.7,
ABH 080,F,2,57,6,60,12.4,6,60,12.4,2,1,3,3,2,1,0,1,3,3,2,2,0,0,0,0,14,45.2,12.6,14,45.2,12.6,5,41.1,10,6,43.4,10.7,7,50,59,7,50,59,4,4,5,5,3,3,2,2,2,2,16,66.71,11.88,16,66.71,11.88,3,4,4,4,2,2,1,2,1,2,3,3,2,3,2,3,3,3,4,4,3,3,3,4,3,3,3,4,3,4,1,2,2,2,2,2,2,2,3,4,3,4,1,2,1,2,4,5,4,5,3,3,3,3,3,4,4,4,7,7,6,7,4,4,4,4,32.6,42.6,59.4,33.6,45.1,65.5,17.9,32.3,59.5,40.2,78.5,110,24.1,42.5,72.7,32,44.3,61.4,33.6,47.6,67.2,15,34.6,71.2,44.2,79.2,110,22,37.5,64.3,32,44.3,61.4,33.6,47.6,67.2,15,34.6,71.2,44.2,79.2,110,22,37.5,64.3,33.5,45.4,68.6,33.6,45.1,65.5,17.9,32.3,59.5,40.2,78.5,110,24.1,42.5,72.7,33.5,48.3,70.1,33.6,47.6,67.2,15,34.6,71.2,44.2,79.2,110,22,37.5,64.3,33.5,48.3,70.1,33.6,47.6,67.2,15,34.6,71.2,44.2,79.2,110,22,37.5,64.3,34,47.2,69.5,35.9,53.9,81.7,32.7,47.2,67.3,35,52.6,76.2,32.7,47.2,67.3,35,52.6,76.2,36.4,59.1,83.4,35.9,53.9,81.7,35.3,55.3,79.3,35,52.6,76.2,35.3,55.3,79.3,35,52.6,76.2,
ABH 081,M,1,87,6,61.2,12.2,6,61.2,12.2,0,0,2,2,1,0,0,0,2,2,2,1,1,1,0,0,7,39.4,9.1,7,39.4,9.1,5,51.9,12.5,4,41.1,10,8,60,,8,60,,4,4,5,5,3,3,2,2,2,2,16,66.71,11.88,16,66.71,11.88,4,4,3,4,1,1,3,3,2,2,3,3,3,3,3,3,3,3,4,4,5,5,3,4,3,5,4,5,4,5,2,2,1,2,4,4,4,4,1,2,2,2,2,3,2,3,5,6,6,6,2,3,2,3,4,4,4,4,7,7,7,7,4,4,4,4,51.7,73.8,95,62.8,86.8,110,20.4,35.9,74.9,56,93.2,110,70.3,106.9,110,47.4,66.9,87,54.7,76.6,99.9,15.1,38.4,79.8,57.1,93.4,110,50.6,81.4,110,47.4,66.9,87,54.7,76.6,99.9,15.1,38.4,79.8,57.1,93.4,110,50.6,81.4,110,63.3,80.5,92.4,62.8,86.8,110,20.4,35.9,74.9,56,93.2,110,70.3,106.9,110,57.5,76.3,89.8,54.7,76.6,99.9,15.1,38.4,79.8,57.1,93.4,110,50.6,81.4,110,57.5,76.3,89.8,54.7,76.6,99.9,15.1,38.4,79.8,57.1,93.4,110,50.6,81.4,110,60.1,82.2,104.1,74.1,100.4,110,52.8,73.8,94.7,62.9,86.2,110,52.8,73.8,94.7,62.9,86.2,110,68.8,83.8,94.4,74.1,100.4,110,63.5,80.3,92.3,62.9,86.2,110,63.5,80.3,92.3,62.9,86.2,110,
ABH 084,F,2,65,6,60,12.4,6,60,12.4,2,3,3,3,3,3,2,1,2,3,3,3,1,2,1,2,18,48.8,10.5,19,51.5,12.6,9,51.9,12.5,11,56.2,8.5,8,60,,8,60,,5,5,5,5,3,3,2,1,3,2,18,72.25,12.73,16,66.71,11.88,4,5,3,4,2,2,4,4,2,3,2,3,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,2,2,2,2,2,2,3,4,2,2,2,3,2,2,2,3,4,6,6,6,3,3,3,3,4,4,4,4,7,7,7,7,4,4,4,4,47.8,68.6,88.9,56.4,79,102.4,23.9,50,110,53.4,91.7,110,47.2,77.3,108.5,44.2,62,81,49.6,69.5,90.5,21.7,52.8,110,54.8,91.8,110,36.8,62.1,89.6,44.2,62,81,49.6,69.5,90.5,21.7,52.8,110,54.8,91.8,110,36.8,62.1,89.6,59,77.5,90.5,56.4,79,102.4,23.9,50,110,53.4,91.7,110,47.2,77.3,108.5,52.3,71.9,86.8,49.6,69.5,90.5,21.7,52.8,110,54.8,91.8,110,36.8,62.1,89.6,52.3,71.9,86.8,49.6,69.5,90.5,21.7,52.8,110,54.8,91.8,110,36.8,62.1,89.6,49.1,70.9,91.9,59.2,82.7,107.7,44.2,63.7,83.6,50.9,72.6,94.8,44.2,63.7,83.6,50.9,72.6,94.8,61.1,79.1,91.5,59.2,82.7,107.7,54.1,74.1,88.4,50.9,72.6,94.8,54.1,74.1,88.4,50.9,72.6,94.8,
ABH 087,F,2,36,4,38.2,10.9,4,38.2,10.9,0,0,1,2,2,0,0,0,1,1,0,0,0,0,0,0,6,34.7,7.8,6,34.7,7.8,1,32,8.3,1,32,8.3,3,30,34,4,35,39,2,3,3,3,3,3,1,1,2,2,11,51.41,14.47,12,51.41,14.47,2,3,3,3,1,1,3,4,1,2,1,1,1,1,1,3,1,3,4,4,4,5,1,2,1,2,3,4,3,5,1,1,1,1,2,2,2,2,1,2,2,5,1,2,1,2,5,6,5,6,2,2,2,2,3,3,3,4,4,6,4,4,3,4,4,4,27.3,33.9,44.1,27.7,34.6,45.7,15,25.6,62.8,28.4,37.4,56,15,30.3,52.8,26.5,34.2,46.2,27,35.2,48.5,15,28.7,64.7,28.5,42.8,72.3,15,27.1,49.2,26.5,34.2,46.2,27,35.2,48.5,15,28.7,64.7,28.5,42.8,72.3,15,27.1,49.2,27.6,34.5,45.6,27.7,34.6,45.7,15,25.6,62.8,28.4,37.4,56,15,30.3,52.8,26.9,35,48.5,27,35.2,48.5,15,28.7,64.7,28.5,42.8,72.3,15,27.1,49.2,26.9,35,48.5,27,35.2,48.5,15,28.7,64.7,28.5,42.8,72.3,15,27.1,49.2,27.7,34.8,45.9,28.1,35.6,47.9,26.7,35,48.7,27.2,36.3,51.9,26.7,35,48.7,27.2,36.3,51.9,28,35.5,47.9,28.1,35.6,47.9,27.1,36.1,52.2,27.2,36.3,51.9,27.1,36.1,52.2,27.2,36.3,51.9,
ABH 089,F,2,81,6,60,12.4,6,60,12.4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,6,34.7,7.8,6,34.7,7.8,0,,,0,,,8,60,,8,60,,5,5,5,5,3,3,3,3,2,3,18,72.25,12.73,19,72.25,12.73,3,3,2,3,1,2, , ,2,2,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,5,3,3,2,3,4,4,4,4,2,4,2,4,2,3,2,3,6,6,6,6,3,3,3,4,4,4,4,4,7,7,7,7,4,5,4,5,64.2,86.2,110,80.9,110,110,17.9,33.5,73.4,58.7,110,110,90.8,110,110,60.3,81.5,104.1,73.7,101.6,110,15,31.4,72.5,59.7,110,110,85.6,110,110,60.3,81.5,104.1,73.7,101.6,110,15,31.4,72.5,59.7,110,110,85.6,110,110,70.9,85.1,110,80.9,110,110,17.9,33.5,73.4,58.7,110,110,90.8,110,110,68.6,83.6,94.3,73.7,101.6,110,15,31.4,72.5,59.7,110,110,85.6,110,110,68.6,83.6,94.3,73.7,101.6,110,15,31.4,72.5,59.7,110,110,85.6,110,110,72.4,95,110,92.1,110,110,68.6,90.8,110,87.9,110,110,68.6,90.8,110,87.9,110,110,74.4,87.3,110,92.1,110,110,72.8,86.3,110,87.9,110,110,72.8,86.3,110,87.9,110,110,
ABH 090,F,2,70,6,60,12.4,6,60,12.4,1,1,2,3,3,2,1,1,1,1,0,0,0,0,0,0,13,45.2,12.6,13,45.2,12.6,2,36.2,6.2,2,36.2,6.2,8,60,,8,60,,3,4,5,5,3,3,1,2,3,3,15,66.71,11.88,17,72.25,12.73,3,3,3,4,3,3,1,2,1,2,2,2,2,3,2,3,2,2,3,3,3,5,2,3,3,3,3,3,2,3,1,1,1,2,4,4,4,4,5,5,5,5,3,3,3,3,5,5,4,5,3,3,3,3,4,4,4,4,7,7,6,7,4,5,4,5,35.3,48.7,69.5,37.3,54.7,79.6,18.9,33.6,65.3,41.2,77.7,110,31.4,59,98.7,37.4,53.2,72.6,40.7,59.2,81.9,15,37.5,79,44.9,78.5,110,30.6,57,91.3,37.4,53.2,72.6,40.7,59.2,81.9,15,37.5,79,44.9,78.5,110,30.6,57,91.3,37.8,58.7,81.9,37.3,54.7,79.6,18.9,33.6,65.3,41.2,77.7,110,31.4,59,98.7,41.9,63.1,82.8,40.7,59.2,81.9,15,37.5,79,44.9,78.5,110,30.6,57,91.3,41.9,63.1,82.8,40.7,59.2,81.9,15,37.5,79,44.9,78.5,110,30.6,57,91.3,37.9,56.6,80.4,43,68.2,96.6,39.2,57.8,79.4,44.5,66.9,92.5,39.2,57.8,79.4,44.5,66.9,92.5,46.4,72.2,88.5,43,68.2,96.6,47.5,70.8,87.4,44.5,66.9,92.5,47.5,70.8,87.4,44.5,66.9,92.5,
ABH 091,F,2,51,6,60,12.4,6,60,12.4,2,1,3,2,2,1,1,1,2,2,2,2,1,2,0,0,13,45.2,12.6,12,45.2,12.6,6,43.4,10.7,7,45.5,8.9,7,50,59,7,50,59,4,4,5,5,3,3,2,2,2,2,16,66.71,11.88,16,66.71,11.88,4,5,4,4,3,3,3,3,3,3,2,2,2,2,2,3,3,3,4,4,3,4,3,4,3,3,4,4,3,4,1,2,2,2,4,4,4,4,3,3,3,3,1,1,1,1,4,4,4,6,2,3,3,3,4,4,4,4,6,7,7,7,5,5,5,5,45.5,66.5,87.8,53.9,77.7,101.9,27.4,68.3,110,53.9,95.4,110,38.3,68.9,100.8,46.8,65.5,85.5,53.3,74.8,97.7,29.5,73.7,110,56,95.6,110,35.4,63.3,93.5,46.8,65.5,85.5,53.3,74.8,97.7,29.5,73.7,110,56,95.6,110,35.4,63.3,93.5,57.1,76.9,90.2,53.9,77.7,101.9,27.4,68.3,110,53.9,95.4,110,38.3,68.9,100.8,56.2,75.4,89.2,53.3,74.8,97.7,29.5,73.7,110,56,95.6,110,35.4,63.3,93.5,56.2,75.4,89.2,53.3,74.8,97.7,29.5,73.7,110,56,95.6,110,35.4,63.3,93.5,43.9,66.2,88.6,53.4,78.8,104.2,44.4,64.5,85.6,51.8,74.9,99.2,44.4,64.5,85.6,51.8,74.9,99.2,56.8,77.3,90.6,53.4,78.8,104.2,55.1,75.5,89.5,51.8,74.9,99.2,55.1,75.5,89.5,51.8,74.9,99.2,
ABH 092,F,2,51,6,60,12.4,6,60,12.4,0,0,2,1,1,1,1,1,2,1,1,1,0,0,0,0,8,39.4,9.1,7,39.4,9.1,4,41.1,10,3,41.1,10,7,50,59,8,60,,4,4,5,5,3,3,1,2,3,3,16,66.71,11.88,17,72.25,12.73,4,4,3,4,1,2,2,3,1,2,3,3,2,3,3,3,2,3,3,4,3,4,3,3,4,4,4,4,3,5,1,2,2,2,4,4,3,4,3,4,3,3,1,2,2,2,4,4,4,4,3,3,3,3,4,4,4,4,7,7,7,7,4,5,4,5,38.3,56.8,78.7,43.2,66.3,90.7,18.6,34,74.8,38.7,83,110,44,73.1,102.9,42,59.9,79.4,47.1,67.6,89.2,15,35.1,78.8,41.7,83.5,110,46.7,72.2,98.3,42,59.9,79.4,47.1,67.6,89.2,15,35.1,78.8,41.7,83.5,110,46.7,72.2,98.3,46.1,70.4,86.9,43.2,66.3,90.7,18.6,34,74.8,38.7,83,110,44,73.1,102.9,49.8,70.6,86.3,47.1,67.6,89.2,15,35.1,78.8,41.7,83.5,110,46.7,72.2,98.3,49.8,70.6,86.3,47.1,67.6,89.2,15,35.1,78.8,41.7,83.5,110,46.7,72.2,98.3,42.2,64,86.3,50.8,75.9,101.6,45.7,65.4,85.6,52.9,74.9,97.9,45.7,65.4,85.6,52.9,74.9,97.9,54.6,76,90,50.8,75.9,101.6,56,75.4,89.2,52.9,74.9,97.9,56,75.4,89.2,52.9,74.9,97.9,
ABH 096,F,2,33,6,60,12.4,3,30.7,8.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,30.5,9.6,1,30.5,9.6,2,36.2,6.2,2,36.2,6.2,3,30,34,4,35,39,4,4,4,4,3,3,1,1,1,2,13,59.94,12.95,14,59.94,12.95,2,3,1,2,1,1,1,2,1,2,3,3,3,3,2,3,1,3,4,4,4,4,3,4,3,4,3,4,3,4,1,1,1,1,3,4,3,4,3,3,3,3,1,1,1,1,4,4,4,4,2,3,1,2,4,4,4,4,7,7,7,7,3,5,3,3,27.3,35.3,47.4,27.8,36.3,49.9,15,15,30.9,27.9,38.1,60.5,31.7,64.5,101.9,27.7,38.2,54.9,28.6,40.6,59.9,15,15,34.7,29.6,52.6,93.6,31.6,62.4,97,27.7,38.2,54.9,28.6,40.6,59.9,15,15,34.7,29.6,52.6,93.6,31.6,62.4,97,27.7,36.2,50,27.8,36.3,49.9,15,15,30.9,27.9,38.1,60.5,31.7,64.5,101.9,28.4,40.6,61.7,28.6,40.6,59.9,15,15,34.7,29.6,52.6,93.6,31.6,62.4,97,28.4,40.6,61.7,28.6,40.6,59.9,15,15,34.7,29.6,52.6,93.6,31.6,62.4,97,30.1,40.7,59.2,31.1,43.5,67.2,32.6,49.8,72.3,36.1,57.9,84.4,32.6,49.8,72.3,36.1,57.9,84.4,31,43.7,71.3,31.1,43.5,67.2,37.3,63.6,84.5,36.1,57.9,84.4,37.3,63.6,84.5,36.1,57.9,84.4,
ABH 098,F,2,82,6,60,12.4,6,60,12.4,1,1,1,2,3,2,3,2,3,3,3,3,0,0,1,0,15,45.2,12.6,14,45.2,12.6,10,51.9,12.5,8,45.5,8.9,8,60,,8,60,,5,5,5,5,3,3,2,3,3,3,18,72.25,12.73,19,72.25,12.73,5,5,5,5,4,4,1,2,1,2,3,3,2,3,3,3,3,3,3,4,3,4,5,5,5,5,4,5,5,5,1,2,2,3,5,5,2,4,4,4,4,4,2,3,2,2,6,6,6,6,4,4,4,4,4,4,4,4,7,7,7,7,5,5,5,5,60.6,81,101.5,71.9,95.2,110,18,34.9,74.8,78.6,110,110,69.3,100.1,110,60.8,80,99.9,70.6,92.8,110,15,41.8,94.3,78.7,110,110,62.7,90.9,110,60.8,80,99.9,70.6,92.8,110,15,41.8,94.3,78.7,110,110,62.7,90.9,110,68.6,83.3,93.9,71.9,95.2,110,18,34.9,74.8,78.6,110,110,69.3,100.1,110,68.3,82.8,93.6,70.6,92.8,110,15,41.8,94.3,78.7,110,110,62.7,90.9,110,68.3,82.8,93.6,70.6,92.8,110,15,41.8,94.3,78.7,110,110,62.7,90.9,110,68,88.8,110,83,110,110,65.2,85.1,106,77.5,102.5,110,65.2,85.1,106,77.5,102.5,110,72.6,85.9,110,83,110,110,71.1,84.8,94.9,77.5,102.5,110,71.1,84.8,94.9,77.5,102.5,110,
ABH 100,M,1,64,6,61.2,12.2,6,61.2,12.2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,21,,,21,,,12,56.2,8.5,12,56.2,8.5,8,60,,8,60,,5,4,5,5,3,3,2,2,3,3,18,72.25,12.73,17,72.25,12.73,5,5,5,5,4,5,3,4,3,4,3,3,3,3,3,3,3,3,4,5,4,5,4,5,5,5,5,5,5,5,2,3,2,3,5,5,2,4,2,3,2,3,1,2,1,3,4,6,5,6,1,2,1,2,4,4,4,4,7,7,7,7,4,5,4,5,60.1,85,110,82.6,110,110,31.5,110,110,49.3,105.3,110,78.9,110,110,57.5,80.3,105,74,108.8,110,34.1,101.7,110,51.6,105.4,110,66.7,110,110,57.5,80.3,105,74,108.8,110,34.1,101.7,110,51.6,105.4,110,66.7,110,110,69.3,84.7,110,82.6,110,110,31.5,110,110,49.3,105.3,110,78.9,110,110,67.4,83.3,94.4,74,108.8,110,34.1,101.7,110,51.6,105.4,110,66.7,110,110,67.4,83.3,94.4,74,108.8,110,34.1,101.7,110,51.6,105.4,110,66.7,110,110,57.6,83.5,110,81.5,110,110,54.6,78.8,110,72.7,110,110,54.6,78.8,110,72.7,110,110,68.4,84.3,110,81.5,110,110,66.2,82.9,110,72.7,110,110,66.2,82.9,110,72.7,110,110,
